stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000428184	9606.ENSP00000471239	SDCBP	ZFP36	9606	0.16	0	0	0	0.114	0.091	0	0
9606.ENSP00000428184	9606.ENSP00000498246	SDCBP	ABCG2	9606	0.162	0	0	0	0.057	0.09	0	0.101
9606.ENSP00000428184	9606.ENSP00000493382	SDCBP	PHGDH	9606	0.164	0	0	0	0	0	0	0.164
9606.ENSP00000428184	9606.ENSP00000429150	SDCBP	FAM49B	9606	0.189	0	0	0	0.181	0	0	0.051
9606.ENSP00000428184	9606.ENSP00000446252	SDCBP	SOD2	9606	0.208	0	0	0	0.175	0	0	0.078
9606.ENSP00000428184	9606.ENSP00000480853	SDCBP	VPS29	9606	0.216	0	0	0	0.099	0	0	0.166
9606.ENSP00000428184	9606.ENSP00000446215	SDCBP	RAN	9606	0.229	0	0	0	0.147	0	0	0.134
9606.ENSP00000428184	9606.ENSP00000495530	SDCBP	ENO1	9606	0.238	0	0	0	0.049	0	0	0.231
9606.ENSP00000428184	9606.ENSP00000439020	SDCBP	TUBA1A	9606	0.446	0	0	0	0.119	0.045	0	0.394
9606.ENSP00000428184	9606.ENSP00000497806	SDCBP	DLG4	9606	0.657	0	0	0	0	0.099	0	0.635
9606.ENSP00000428209	9606.ENSP00000495530	UBE2V2	ENO1	9606	0.151	0	0	0	0.097	0.099	0	0
9606.ENSP00000428209	9606.ENSP00000493382	UBE2V2	PHGDH	9606	0.153	0	0	0	0.049	0	0	0.145
9606.ENSP00000428209	9606.ENSP00000484492	UBE2V2	RBIS	9606	0.155	0	0	0	0.155	0	0	0
9606.ENSP00000428209	9606.ENSP00000481021	UBE2V2	SEM1	9606	0.17	0	0	0	0.072	0	0	0.143
9606.ENSP00000428209	9606.ENSP00000430432	UBE2V2	HDAC2	9606	0.197	0	0	0	0.197	0	0	0
9606.ENSP00000428209	9606.ENSP00000480853	UBE2V2	VPS29	9606	0.203	0	0	0	0.203	0	0	0
9606.ENSP00000428209	9606.ENSP00000471896	UBE2V2	IRF3	9606	0.217	0	0	0	0.109	0	0	0.158
9606.ENSP00000428209	9606.ENSP00000452762	UBE2V2	ETFA	9606	0.253	0	0	0	0.109	0.143	0	0.101
9606.ENSP00000428209	9606.ENSP00000428259	UBE2V2	CETN3	9606	0.277	0	0	0	0.246	0	0	0.08
9606.ENSP00000428209	9606.ENSP00000436049	UBE2V2	EIF3M	9606	0.284	0	0	0	0.259	0	0	0.074
9606.ENSP00000428209	9606.ENSP00000463013	UBE2V2	OAZ2	9606	0.325	0	0	0	0.06	0	0	0.31
9606.ENSP00000428209	9606.ENSP00000466214	UBE2V2	PDCD5	9606	0.35	0	0	0	0.35	0	0	0
9606.ENSP00000428209	9606.ENSP00000480549	UBE2V2	CDC42EP3	9606	0.355	0	0	0	0.086	0	0	0.324
9606.ENSP00000428209	9606.ENSP00000446215	UBE2V2	RAN	9606	0.386	0	0	0	0.386	0	0	0
9606.ENSP00000428209	9606.ENSP00000451080	UBE2V2	ERH	9606	0.432	0	0	0	0.432	0	0	0
9606.ENSP00000428209	9606.ENSP00000447942	UBE2V2	PFDN5	9606	0.522	0	0	0	0.508	0.069	0	0
9606.ENSP00000428209	9606.ENSP00000478121	UBE2V2	ELOC	9606	0.632	0	0	0	0.369	0	0	0.441
9606.ENSP00000428259	9606.ENSP00000452762	CETN3	ETFA	9606	0.152	0	0	0	0.152	0	0	0
9606.ENSP00000428259	9606.ENSP00000480439	CETN3	DHRS3	9606	0.156	0	0	0	0	0.057	0	0.141
9606.ENSP00000428259	9606.ENSP00000451080	CETN3	ERH	9606	0.162	0	0	0	0.162	0	0	0
9606.ENSP00000428259	9606.ENSP00000483786	CETN3	HPCAL1	9606	0.169	0	0	0	0.055	0	0	0.157
9606.ENSP00000428259	9606.ENSP00000437402	CETN3	ENO2	9606	0.171	0	0	0	0.079	0.113	0	0.066
9606.ENSP00000428259	9606.ENSP00000487365	CETN3	HSPH1	9606	0.172	0	0	0	0.069	0.106	0	0.084
9606.ENSP00000428259	9606.ENSP00000429707	CETN3	COX6C	9606	0.172	0	0	0	0.172	0	0	0
9606.ENSP00000428259	9606.ENSP00000493382	CETN3	PHGDH	9606	0.173	0	0	0	0.056	0.071	0	0.133
9606.ENSP00000428259	9606.ENSP00000495530	CETN3	ENO1	9606	0.173	0	0	0	0.082	0.113	0	0.066
9606.ENSP00000428259	9606.ENSP00000496939	CETN3	KCNN4	9606	0.177	0	0	0	0	0.161	0	0.06
9606.ENSP00000428259	9606.ENSP00000467176	CETN3	TNNT1	9606	0.193	0	0	0	0.074	0.127	0	0.081
9606.ENSP00000428259	9606.ENSP00000482335	CETN3	MAP7	9606	0.202	0	0	0	0	0.125	0	0.126
9606.ENSP00000428259	9606.ENSP00000471700	CETN3	FKBP8	9606	0.204	0	0	0	0.088	0.14	0	0.067
9606.ENSP00000428259	9606.ENSP00000430432	CETN3	HDAC2	9606	0.207	0	0	0	0.127	0.071	0	0.1
9606.ENSP00000428259	9606.ENSP00000436049	CETN3	EIF3M	9606	0.214	0	0	0	0.123	0	0	0.141
9606.ENSP00000428259	9606.ENSP00000439020	CETN3	TUBA1A	9606	0.249	0	0	0	0.063	0.154	0	0.129
9606.ENSP00000428259	9606.ENSP00000450909	CETN3	SLIRP	9606	0.25	0	0	0	0.247	0.046	0	0
9606.ENSP00000428259	9606.ENSP00000477352	CETN3	SCOC	9606	0.256	0	0	0	0.177	0	0	0.134
9606.ENSP00000428259	9606.ENSP00000480549	CETN3	CDC42EP3	9606	0.369	0	0	0	0	0	0	0.369
9606.ENSP00000428259	9606.ENSP00000466214	CETN3	PDCD5	9606	0.421	0	0	0	0.34	0	0	0.158
9606.ENSP00000428259	9606.ENSP00000481021	CETN3	SEM1	9606	0.66	0	0	0	0.109	0	0	0.635
9606.ENSP00000428540	9606.ENSP00000452762	ST3GAL1	ETFA	9606	0.165	0	0	0	0	0	0	0.165
9606.ENSP00000428540	9606.ENSP00000491316	ST3GAL1	ST3GAL5	9606	0.439	0	0	0.145	0.056	0	0	0.36
9606.ENSP00000428540	9606.ENSP00000436812	ST3GAL1	MUC5B	9606	0.452	0	0	0	0	0	0.4	0.125
9606.ENSP00000428540	9606.ENSP00000485028	ST3GAL1	MUC13	9606	0.487	0	0	0	0	0	0.4	0.181
9606.ENSP00000428968	9606.ENSP00000471896	RNF19A	IRF3	9606	0.15	0	0	0	0	0	0	0.15
9606.ENSP00000428968	9606.ENSP00000444839	RNF19A	FXYD5	9606	0.165	0	0	0	0	0	0	0.166
9606.ENSP00000428968	9606.ENSP00000478121	RNF19A	ELOC	9606	0.178	0	0	0	0.049	0	0	0.171
9606.ENSP00000429150	9606.ENSP00000493623	FAM49B	FYB1	9606	0.156	0	0	0	0.157	0	0	0
9606.ENSP00000429150	9606.ENSP00000479071	FAM49B	ZFAND6	9606	0.186	0	0	0	0.186	0	0	0
9606.ENSP00000429150	9606.ENSP00000479719	FAM49B	CYFIP2	9606	0.403	0	0	0	0.042	0	0	0.402
9606.ENSP00000429200	9606.ENSP00000478305	SLC25A37	SMOX	9606	0.197	0	0	0	0.183	0	0	0.058
9606.ENSP00000429200	9606.ENSP00000498246	SLC25A37	ABCG2	9606	0.197	0	0	0	0	0	0	0.197
9606.ENSP00000429200	9606.ENSP00000464522	SLC25A37	TIMM23	9606	0.219	0	0	0	0	0	0	0.219
9606.ENSP00000429200	9606.ENSP00000471700	SLC25A37	FKBP8	9606	0.239	0	0	0	0.128	0	0	0.163
9606.ENSP00000429200	9606.ENSP00000446252	SLC25A37	SOD2	9606	0.242	0	0	0	0.107	0	0	0.186
9606.ENSP00000429200	9606.ENSP00000444561	SLC25A37	TMEM14C	9606	0.553	0	0	0	0	0	0	0.553
9606.ENSP00000429216	9606.ENSP00000472109	TRNP1	TEAD2	9606	0.266	0	0	0	0.062	0	0	0.249
9606.ENSP00000429216	9606.ENSP00000485028	TRNP1	MUC13	9606	0.313	0	0	0.313	0	0	0	0.041
9606.ENSP00000429562	9606.ENSP00000463653	UNC13A	RBFOX3	9606	0.183	0	0	0	0.137	0	0	0.093
9606.ENSP00000429562	9606.ENSP00000495726	UNC13A	IQSEC2	9606	0.228	0	0	0	0.096	0	0	0.181
9606.ENSP00000429562	9606.ENSP00000497806	UNC13A	DLG4	9606	0.417	0	0	0	0.114	0	0	0.369
9606.ENSP00000429562	9606.ENSP00000482950	UNC13A	DOC2B	9606	0.599	0	0	0	0.178	0.045	0	0.53
9606.ENSP00000429562	9606.ENSP00000479261	UNC13A	UNC13B	9606	0.903	0	0	0.052	0	0	0.9	0.062
9606.ENSP00000429707	9606.ENSP00000467176	COX6C	TNNT1	9606	0.15	0	0	0	0.1	0	0	0.094
9606.ENSP00000429707	9606.ENSP00000438349	COX6C	TRMT112	9606	0.155	0	0	0	0.156	0	0	0
9606.ENSP00000429707	9606.ENSP00000497910	COX6C	B2M	9606	0.168	0	0	0	0.116	0	0	0.097
9606.ENSP00000429707	9606.ENSP00000444561	COX6C	TMEM14C	9606	0.173	0	0	0	0.173	0	0	0
9606.ENSP00000429707	9606.ENSP00000466214	COX6C	PDCD5	9606	0.178	0	0	0	0.178	0	0	0
9606.ENSP00000429707	9606.ENSP00000479488	COX6C	PHB	9606	0.205	0	0	0	0.067	0.183	0	0
9606.ENSP00000429707	9606.ENSP00000451080	COX6C	ERH	9606	0.213	0	0	0	0.213	0	0	0
9606.ENSP00000429707	9606.ENSP00000481021	COX6C	SEM1	9606	0.215	0	0	0	0.215	0	0	0
9606.ENSP00000429707	9606.ENSP00000446252	COX6C	SOD2	9606	0.217	0	0	0	0.142	0	0	0.125
9606.ENSP00000429707	9606.ENSP00000480853	COX6C	VPS29	9606	0.249	0	0	0	0.153	0	0	0.15
9606.ENSP00000429707	9606.ENSP00000484492	COX6C	RBIS	9606	0.295	0	0	0	0.295	0	0	0
9606.ENSP00000429707	9606.ENSP00000447942	COX6C	PFDN5	9606	0.304	0	0	0	0.304	0	0	0
9606.ENSP00000429707	9606.ENSP00000452762	COX6C	ETFA	9606	0.333	0	0	0	0.237	0	0	0.162
9606.ENSP00000429707	9606.ENSP00000446215	COX6C	RAN	9606	0.367	0	0	0	0.125	0	0	0.307
9606.ENSP00000429707	9606.ENSP00000498019	COX6C	RPS17	9606	0.423	0	0	0	0.411	0	0	0.06
9606.ENSP00000429707	9606.ENSP00000478121	COX6C	ELOC	9606	0.433	0	0	0	0.378	0	0	0.125
9606.ENSP00000429707	9606.ENSP00000450909	COX6C	SLIRP	9606	0.514	0	0	0	0.505	0	0	0.057
9606.ENSP00000429707	9606.ENSP00000437621	COX6C	HMGA2	9606	0.858	0	0	0	0	0	0	0.858
9606.ENSP00000430432	9606.ENSP00000482027	HDAC2	NR4A3	9606	0.152	0	0	0	0	0	0	0.152
9606.ENSP00000430432	9606.ENSP00000482581	HDAC2	TWIST2	9606	0.152	0	0	0	0.067	0	0	0.129
9606.ENSP00000430432	9606.ENSP00000487365	HDAC2	HSPH1	9606	0.164	0	0	0	0.114	0.072	0	0.065
9606.ENSP00000430432	9606.ENSP00000479488	HDAC2	PHB	9606	0.166	0	0	0	0.059	0	0	0.15
9606.ENSP00000430432	9606.ENSP00000437402	HDAC2	ENO2	9606	0.167	0	0	0	0.042	0	0	0.166
9606.ENSP00000430432	9606.ENSP00000497910	HDAC2	B2M	9606	0.169	0	0	0	0.048	0	0	0.163
9606.ENSP00000430432	9606.ENSP00000469686	HDAC2	EGLN2	9606	0.173	0	0	0	0.049	0	0	0.167
9606.ENSP00000430432	9606.ENSP00000471239	HDAC2	ZFP36	9606	0.175	0	0	0	0	0.082	0	0.139
9606.ENSP00000430432	9606.ENSP00000497744	HDAC2	CTPS1	9606	0.177	0	0	0	0.087	0.095	0	0.084
9606.ENSP00000430432	9606.ENSP00000465261	HDAC2	TMC6	9606	0.181	0	0	0	0	0.094	0	0.134
9606.ENSP00000430432	9606.ENSP00000439020	HDAC2	TUBA1A	9606	0.186	0	0.004	0	0.058	0.092	0	0.125
9606.ENSP00000430432	9606.ENSP00000466214	HDAC2	PDCD5	9606	0.22	0	0	0	0.143	0	0	0.126
9606.ENSP00000430432	9606.ENSP00000478121	HDAC2	ELOC	9606	0.224	0	0	0	0.074	0	0	0.197
9606.ENSP00000430432	9606.ENSP00000498246	HDAC2	ABCG2	9606	0.238	0	0	0	0.07	0.046	0	0.21
9606.ENSP00000430432	9606.ENSP00000447942	HDAC2	PFDN5	9606	0.253	0	0	0	0.067	0.214	0	0.064
9606.ENSP00000430432	9606.ENSP00000446215	HDAC2	RAN	9606	0.263	0	0	0	0.177	0.07	0	0.113
9606.ENSP00000430432	9606.ENSP00000463653	HDAC2	RBFOX3	9606	0.279	0	0	0	0	0.069	0	0.257
9606.ENSP00000430432	9606.ENSP00000495530	HDAC2	ENO1	9606	0.283	0	0	0	0.067	0.132	0	0.186
9606.ENSP00000430432	9606.ENSP00000437621	HDAC2	HMGA2	9606	0.286	0	0	0	0.068	0.095	0	0.222
9606.ENSP00000430432	9606.ENSP00000493382	HDAC2	PHGDH	9606	0.287	0	0	0	0.06	0	0	0.273
9606.ENSP00000430432	9606.ENSP00000471896	HDAC2	IRF3	9606	0.289	0	0	0	0.087	0.093	0	0.21
9606.ENSP00000430432	9606.ENSP00000497806	HDAC2	DLG4	9606	0.29	0	0	0	0	0.067	0	0.271
9606.ENSP00000430432	9606.ENSP00000480987	HDAC2	MCM3	9606	0.305	0	0	0	0.135	0.095	0	0.183
9606.ENSP00000430432	9606.ENSP00000441434	HDAC2	NNMT	9606	0.315	0	0	0	0.049	0	0	0.309
9606.ENSP00000430432	9606.ENSP00000434412	HDAC2	SERPINH1	9606	0.337	0	0	0	0.056	0.292	0	0.088
9606.ENSP00000430432	9606.ENSP00000446252	HDAC2	SOD2	9606	0.34	0	0	0	0.067	0	0	0.322
9606.ENSP00000430432	9606.ENSP00000484803	HDAC2	FOXP1	9606	0.507	0	0	0	0	0.05	0	0.503
9606.ENSP00000430432	9606.ENSP00000433760	HDAC2	BANF1	9606	0.749	0	0	0	0.062	0.292	0	0.652
9606.ENSP00000430432	9606.ENSP00000440864	HDAC2	NR4A1	9606	0.82	0	0	0	0	0	0	0.82
9606.ENSP00000430493	9606.ENSP00000479071	CNOT8	ZFAND6	9606	0.153	0	0	0	0.147	0	0	0.048
9606.ENSP00000430493	9606.ENSP00000471239	CNOT8	ZFP36	9606	0.792	0	0	0	0.049	0.472	0.36	0.429
9606.ENSP00000433760	9606.ENSP00000463653	BANF1	RBFOX3	9606	0.154	0	0	0	0	0	0	0.155
9606.ENSP00000433760	9606.ENSP00000466214	BANF1	PDCD5	9606	0.18	0	0	0	0.18	0	0	0
9606.ENSP00000433760	9606.ENSP00000478121	BANF1	ELOC	9606	0.181	0	0	0	0.126	0	0	0.101
9606.ENSP00000433760	9606.ENSP00000437621	BANF1	HMGA2	9606	0.186	0	0	0	0.047	0.095	0	0.133
9606.ENSP00000433760	9606.ENSP00000469686	BANF1	EGLN2	9606	0.193	0	0	0	0.055	0	0	0.182
9606.ENSP00000433760	9606.ENSP00000471896	BANF1	IRF3	9606	0.199	0	0	0	0.083	0	0	0.162
9606.ENSP00000433760	9606.ENSP00000451080	BANF1	ERH	9606	0.214	0	0	0	0.214	0	0	0
9606.ENSP00000433760	9606.ENSP00000497910	BANF1	B2M	9606	0.233	0	0	0	0.14	0	0	0.145
9606.ENSP00000433760	9606.ENSP00000480987	BANF1	MCM3	9606	0.24	0	0	0	0.219	0	0	0.067
9606.ENSP00000433760	9606.ENSP00000479488	BANF1	PHB	9606	0.294	0	0	0	0.116	0	0	0.234
9606.ENSP00000433760	9606.ENSP00000446215	BANF1	RAN	9606	0.302	0	0	0	0.207	0	0	0.156
9606.ENSP00000433760	9606.ENSP00000438349	BANF1	TRMT112	9606	0.303	0	0	0	0.292	0	0	0.055
9606.ENSP00000433760	9606.ENSP00000493382	BANF1	PHGDH	9606	0.304	0	0	0	0.06	0	0	0.29
9606.ENSP00000433760	9606.ENSP00000496939	BANF1	KCNN4	9606	0.385	0	0	0	0.042	0	0	0.385
9606.ENSP00000434412	9606.ENSP00000484803	SERPINH1	FOXP1	9606	0.154	0	0	0	0	0	0	0.155
9606.ENSP00000434412	9606.ENSP00000497910	SERPINH1	B2M	9606	0.154	0	0	0	0.059	0	0	0.138
9606.ENSP00000434412	9606.ENSP00000441434	SERPINH1	NNMT	9606	0.173	0	0	0	0.124	0	0	0.095
9606.ENSP00000434412	9606.ENSP00000482581	SERPINH1	TWIST2	9606	0.178	0	0	0	0.159	0	0	0.063
9606.ENSP00000434412	9606.ENSP00000472109	SERPINH1	TEAD2	9606	0.186	0	0	0	0.186	0	0	0
9606.ENSP00000434412	9606.ENSP00000487365	SERPINH1	HSPH1	9606	0.219	0	0	0	0.078	0	0	0.187
9606.ENSP00000434412	9606.ENSP00000439020	SERPINH1	TUBA1A	9606	0.245	0	0	0	0.068	0.079	0	0.19
9606.ENSP00000434412	9606.ENSP00000495530	SERPINH1	ENO1	9606	0.256	0	0	0	0.086	0	0	0.22
9606.ENSP00000434412	9606.ENSP00000479488	SERPINH1	PHB	9606	0.358	0	0	0	0.072	0.292	0	0.101
9606.ENSP00000434412	9606.ENSP00000478600	SERPINH1	P3H3	9606	0.369	0	0	0	0.181	0	0	0.261
9606.ENSP00000436049	9606.ENSP00000464522	EIF3M	TIMM23	9606	0.158	0	0	0	0.158	0	0	0
9606.ENSP00000436049	9606.ENSP00000487365	EIF3M	HSPH1	9606	0.158	0	0	0	0.087	0	0	0.116
9606.ENSP00000436049	9606.ENSP00000463653	EIF3M	RBFOX3	9606	0.159	0	0	0	0	0.16	0	0
9606.ENSP00000436049	9606.ENSP00000495530	EIF3M	ENO1	9606	0.171	0	0	0	0.172	0	0	0
9606.ENSP00000436049	9606.ENSP00000479071	EIF3M	ZFAND6	9606	0.188	0	0	0	0.183	0	0	0.048
9606.ENSP00000436049	9606.ENSP00000451080	EIF3M	ERH	9606	0.192	0	0	0	0.192	0	0	0
9606.ENSP00000436049	9606.ENSP00000479488	EIF3M	PHB	9606	0.207	0	0	0	0.071	0.068	0	0.157
9606.ENSP00000436049	9606.ENSP00000497744	EIF3M	CTPS1	9606	0.216	0	0	0	0.216	0	0	0
9606.ENSP00000436049	9606.ENSP00000484492	EIF3M	RBIS	9606	0.224	0	0	0	0.224	0	0	0
9606.ENSP00000436049	9606.ENSP00000450909	EIF3M	SLIRP	9606	0.228	0	0	0	0.109	0.16	0	0.052
9606.ENSP00000436049	9606.ENSP00000480987	EIF3M	MCM3	9606	0.255	0	0	0	0.068	0	0	0.233
9606.ENSP00000436049	9606.ENSP00000466214	EIF3M	PDCD5	9606	0.257	0	0	0	0.257	0	0	0
9606.ENSP00000436049	9606.ENSP00000480853	EIF3M	VPS29	9606	0.273	0	0	0	0.187	0	0	0.143
9606.ENSP00000436049	9606.ENSP00000478121	EIF3M	ELOC	9606	0.278	0	0	0	0.269	0	0	0.052
9606.ENSP00000436049	9606.ENSP00000452762	EIF3M	ETFA	9606	0.427	0	0	0	0.127	0	0	0.37
9606.ENSP00000436049	9606.ENSP00000446215	EIF3M	RAN	9606	0.556	0	0	0	0.548	0	0	0.059
9606.ENSP00000436049	9606.ENSP00000447942	EIF3M	PFDN5	9606	0.612	0	0	0	0.336	0	0	0.44
9606.ENSP00000436049	9606.ENSP00000498019	EIF3M	RPS17	9606	0.845	0	0	0	0.183	0.811	0	0.079
9606.ENSP00000436607	9606.ENSP00000495530	ADM	ENO1	9606	0.18	0	0	0	0.074	0	0	0.151
9606.ENSP00000436607	9606.ENSP00000482027	ADM	NR4A3	9606	0.187	0	0	0	0.105	0	0	0.129
9606.ENSP00000436607	9606.ENSP00000451206	ADM	NPC2	9606	0.197	0	0	0	0.197	0	0	0
9606.ENSP00000436607	9606.ENSP00000469686	ADM	EGLN2	9606	0.199	0	0	0	0.062	0	0	0.182
9606.ENSP00000436607	9606.ENSP00000440864	ADM	NR4A1	9606	0.2	0	0	0	0.092	0	0	0.154
9606.ENSP00000436607	9606.ENSP00000437402	ADM	ENO2	9606	0.257	0	0	0	0.056	0	0	0.246
9606.ENSP00000436607	9606.ENSP00000446252	ADM	SOD2	9606	0.273	0	0	0	0.211	0	0	0.117
9606.ENSP00000436607	9606.ENSP00000446280	ADM	PCSK5	9606	0.275	0	0	0	0.042	0	0	0.274
9606.ENSP00000436607	9606.ENSP00000492001	ADM	PFKFB3	9606	0.396	0	0	0	0.26	0	0	0.218
9606.ENSP00000436607	9606.ENSP00000497910	ADM	B2M	9606	0.507	0	0	0	0.06	0	0	0.498
9606.ENSP00000436812	9606.ENSP00000495530	MUC5B	ENO1	9606	0.153	0	0	0	0	0	0	0.153
9606.ENSP00000436812	9606.ENSP00000479261	MUC5B	UNC13B	9606	0.176	0	0	0	0.056	0	0	0.163
9606.ENSP00000436812	9606.ENSP00000498441	MUC5B	FGA	9606	0.183	0	0	0	0.099	0.046	0	0.125
9606.ENSP00000436812	9606.ENSP00000478561	MUC5B	CYP1B1	9606	0.191	0	0	0	0.051	0.054	0	0.171
9606.ENSP00000436812	9606.ENSP00000497910	MUC5B	B2M	9606	0.215	0	0	0	0.087	0	0	0.176
9606.ENSP00000436812	9606.ENSP00000498019	MUC5B	RPS17	9606	0.331	0	0	0	0.067	0.311	0	0.043
9606.ENSP00000436812	9606.ENSP00000485028	MUC5B	MUC13	9606	0.926	0	0	0	0.145	0.091	0.5	0.833
9606.ENSP00000437402	9606.ENSP00000456019	ENO2	SQOR	9606	0.157	0	0	0	0.044	0	0	0.155
9606.ENSP00000437402	9606.ENSP00000465261	ENO2	TMC6	9606	0.158	0	0	0	0.073	0.112	0	0.06
9606.ENSP00000437402	9606.ENSP00000482027	ENO2	NR4A3	9606	0.16	0	0	0	0	0	0	0.16
9606.ENSP00000437402	9606.ENSP00000465356	ENO2	APOC1	9606	0.161	0	0	0	0.045	0	0	0.158
9606.ENSP00000437402	9606.ENSP00000446280	ENO2	PCSK5	9606	0.166	0.043	0	0	0	0	0	0.164
9606.ENSP00000437402	9606.ENSP00000452762	ENO2	ETFA	9606	0.17	0	0	0	0.133	0	0	0.082
9606.ENSP00000437402	9606.ENSP00000483786	ENO2	HPCAL1	9606	0.171	0	0	0	0.094	0.113	0	0.052
9606.ENSP00000437402	9606.ENSP00000450385	ENO2	MYL6B	9606	0.178	0	0	0	0.099	0.113	0	0.055
9606.ENSP00000437402	9606.ENSP00000498246	ENO2	ABCG2	9606	0.181	0.043	0	0	0.045	0.066	0	0.154
9606.ENSP00000437402	9606.ENSP00000479488	ENO2	PHB	9606	0.203	0	0	0	0.079	0	0	0.17
9606.ENSP00000437402	9606.ENSP00000478600	ENO2	P3H3	9606	0.205	0	0	0	0.082	0	0	0.169
9606.ENSP00000437402	9606.ENSP00000478253	ENO2	MTHFD1L	9606	0.242	0.042	0	0	0.083	0	0	0.207
9606.ENSP00000437402	9606.ENSP00000480853	ENO2	VPS29	9606	0.245	0.07	0	0	0.062	0	0	0.204
9606.ENSP00000437402	9606.ENSP00000487365	ENO2	HSPH1	9606	0.252	0.046	0	0	0.049	0.181	0	0.112
9606.ENSP00000437402	9606.ENSP00000493382	ENO2	PHGDH	9606	0.302	0.054	0	0	0.064	0	0	0.275
9606.ENSP00000437402	9606.ENSP00000440864	ENO2	NR4A1	9606	0.32	0	0	0	0	0	0	0.32
9606.ENSP00000437402	9606.ENSP00000497910	ENO2	B2M	9606	0.321	0	0	0	0	0	0	0.322
9606.ENSP00000437402	9606.ENSP00000439020	ENO2	TUBA1A	9606	0.35	0	0	0	0.083	0.188	0	0.197
9606.ENSP00000437402	9606.ENSP00000497744	ENO2	CTPS1	9606	0.361	0.079	0.046	0	0.217	0	0	0.18
9606.ENSP00000437402	9606.ENSP00000446252	ENO2	SOD2	9606	0.4	0	0	0	0.188	0.071	0	0.268
9606.ENSP00000437402	9606.ENSP00000468425	ENO2	TK1	9606	0.412	0.041	0	0	0.067	0	0	0.396
9606.ENSP00000437402	9606.ENSP00000497806	ENO2	DLG4	9606	0.494	0.041	0	0	0.161	0.188	0	0.316
9606.ENSP00000437402	9606.ENSP00000463653	ENO2	RBFOX3	9606	0.612	0	0	0	0.081	0	0	0.595
9606.ENSP00000437402	9606.ENSP00000492001	ENO2	PFKFB3	9606	0.712	0	0	0	0.063	0	0.281	0.607
9606.ENSP00000437402	9606.ENSP00000480322	ENO2	CD99L2	9606	0.777	0	0	0	0.062	0	0	0.773
9606.ENSP00000437402	9606.ENSP00000495530	ENO2	ENO1	9606	0.954	0	0	0.049	0.086	0.84	0.54	0.402
9606.ENSP00000437621	9606.ENSP00000451206	HMGA2	NPC2	9606	0.153	0	0	0	0	0	0	0.153
9606.ENSP00000437621	9606.ENSP00000468425	HMGA2	TK1	9606	0.161	0	0	0	0.084	0	0	0.121
9606.ENSP00000437621	9606.ENSP00000465261	HMGA2	TMC6	9606	0.163	0	0	0	0	0	0	0.164
9606.ENSP00000437621	9606.ENSP00000482027	HMGA2	NR4A3	9606	0.165	0	0	0	0	0	0	0.166
9606.ENSP00000437621	9606.ENSP00000472109	HMGA2	TEAD2	9606	0.168	0	0	0	0.08	0	0	0.133
9606.ENSP00000437621	9606.ENSP00000480549	HMGA2	CDC42EP3	9606	0.191	0	0	0	0	0	0	0.191
9606.ENSP00000437621	9606.ENSP00000484803	HMGA2	FOXP1	9606	0.199	0	0	0	0	0	0	0.199
9606.ENSP00000437621	9606.ENSP00000471239	HMGA2	ZFP36	9606	0.2	0	0	0	0	0.091	0	0.156
9606.ENSP00000437621	9606.ENSP00000478253	HMGA2	MTHFD1L	9606	0.208	0	0	0	0.164	0.091	0	0
9606.ENSP00000437621	9606.ENSP00000498246	HMGA2	ABCG2	9606	0.24	0	0	0	0.057	0	0	0.228
9606.ENSP00000437621	9606.ENSP00000482581	HMGA2	TWIST2	9606	0.244	0	0	0	0.09	0	0	0.204
9606.ENSP00000437621	9606.ENSP00000479071	HMGA2	ZFAND6	9606	0.347	0	0	0	0	0	0	0.348
9606.ENSP00000438349	9606.ENSP00000468411	TRMT112	PSENEN	9606	0.151	0	0	0	0.151	0	0	0
9606.ENSP00000438349	9606.ENSP00000497744	TRMT112	CTPS1	9606	0.155	0	0	0	0.155	0	0	0
9606.ENSP00000438349	9606.ENSP00000487365	TRMT112	HSPH1	9606	0.159	0	0	0	0.148	0	0	0.053
9606.ENSP00000438349	9606.ENSP00000478253	TRMT112	MTHFD1L	9606	0.159	0	0	0	0.084	0	0	0.119
9606.ENSP00000438349	9606.ENSP00000447942	TRMT112	PFDN5	9606	0.235	0	0	0	0.235	0	0	0
9606.ENSP00000438349	9606.ENSP00000477352	TRMT112	SCOC	9606	0.246	0	0	0	0.048	0.241	0	0
9606.ENSP00000438349	9606.ENSP00000450909	TRMT112	SLIRP	9606	0.264	0	0	0	0.254	0	0	0.053
9606.ENSP00000438349	9606.ENSP00000451080	TRMT112	ERH	9606	0.278	0	0	0	0.278	0	0	0
9606.ENSP00000438349	9606.ENSP00000446215	TRMT112	RAN	9606	0.294	0	0	0	0.294	0	0	0
9606.ENSP00000438349	9606.ENSP00000480853	TRMT112	VPS29	9606	0.337	0	0	0	0.153	0	0	0.25
9606.ENSP00000438349	9606.ENSP00000495612	TRMT112	MEA1	9606	0.342	0	0	0	0.223	0	0	0.189
9606.ENSP00000438349	9606.ENSP00000479488	TRMT112	PHB	9606	0.376	0	0	0	0.155	0.292	0	0
9606.ENSP00000438349	9606.ENSP00000483489	TRMT112	NTMT1	9606	0.454	0	0	0	0.284	0	0	0.269
